,text_id,sent_id,sent,is_requirement
1068,49,2,"Every day millions of developers, project managers and QA engineers are using our innovative software which plays a central role in their work life.",0
1069,49,3,"Our company core values are about questioning the existing, being open &amp; delivering just the absolutely outstanding.",0
1070,49,4,"Everyone who is with us is an expert in his/her field of expertise, works in a small team of other gifted A-players and helps to achieve the team's mission.",0
1071,49,5,"Everyone takes full responsibility for his/her work, is treated with respect and management is just there to remove blockers.",0
1072,49,6,"No committees, no micromanagement, just the focus on delivering the outstanding.",0
1073,49,7,Help us to make the world better for millions of people.,0
1074,49,8,Have a real impact.,0
1075,49,9,Apply today!,0
1076,49,10,"Every day millions of developers, project managers and QA engineers are using RhodeCode Enterprise which plays a central role in their professional life to get their job done.",0
1077,49,11,"If you want to have a real, lasting impact on the way millions of people work and you are willing to go the extra mile to ship just outstanding work then the following job may be something for you.",0
1078,49,12,"THE POSITIONAs part of our product team, you work together with product management to ensure the successful implementation of our product vision and roadmap by our engineering teams.",0
1079,49,13,You ensure that we just release the most stable software in a world-class quality. ,0
1080,49,14,"Shipping absolutely super stable, reliable software to our enterprise &amp; governmental customers all over the world is not only important to keep our reputation of delivering the most secure, most stable software in the market but has real impact on the operations of our customers themselves. ",0
1081,49,15,"Our application lifeycle management products are used in production at mission-critical software and infrastructure of our customer base which mostly consists of laboratories, financial institutions, high-tech corporations and military and governmental organizations. ",0
1082,49,16,"In general, it is a technically very challenging, but also rewarding high-tech position in a small team of gifted A-players.",0
1083,49,17,"5+ years working as a quality assurance engineer testing web and desktop applications3+ years as Python backend developerExpert in manual and automated multi-platform frontend testingExpert in automated multi-platform backend testing of Python softwareWork experience with continuous integration and issue trackersWork experience in ensuring security standards and testingsWork experience with tests for multiple OS, database systems, APIs &amp; enterprise setupsWork experience in problem isolation, writing test plans or test matrices and debuggingLove for digging deep into issues until the root cause is foundAn eye for odd frontend behaviour in terms of UI and UXStrong analytical thinker who can work independentlyExcellent communication and interpersonal skillsExcellent spoken &amp; written English",1
1084,49,18,"Comprehensive compensation package, including stock optionsQuiet work environment with 3-5 people rooms in Berlin Mitte next to a park and riverFlexible working hoursOpportunity to have a real impactWork with some of the world`s best developers",0
1085,50,0,"Founded in 2010 by a team from Google’s London and New York offices, Qubit work with some of the biggest names in Online.",0
1086,50,1,"Our engineers have built a brand new platform that combines a number of technologies – analytics, automation, personalisation and more – into a simple, easy-to-use product.",0
1087,50,2,We’re not the only ones excited about our brand new approach to solving the problems of modern e-Commerce.,0
1088,50,3,Wired magazine named Qubit as one of the top 5 hottest startups in London.,0
1089,50,4,We’ve raised $7.5 million in Series A funding from one of the UK’s biggest venture capitalists!,0
1090,50,5,Come and join the growing team as we embark on the most exciting chapter in Qubit’s history.,0
1091,50,6,"Although we’ve now grown to more than 90 people, we’re keen on keeping our culture as relaxed and open as when there were only 5 of us.",0
1092,50,7,"Our offices have table football, kitchen full of fruit and other snacks, never ending coffee supply, dinner service and lots of other startup perks.",0
1093,50,8,More importantly we’re a focused and determined team preparing to double in size during 2014!,0
1094,50,9,Cutting Edge Big Data EngineeringQubit's London office is growing.,0
1095,50,10,We need a Graduate Engineer to join our client project team.,0
1096,50,11,"You’ll get to work on major client websites like John Lewis, Asda and Topshop, helping their digital teams make sense of the Big Data era.",0
